"age.yr.bp","temperature","temperature.rescaled"
22027,-48.8919234518122,-0.387113276511321
22028,-48.8837599427274,-0.387756573645172
22029,-48.8755964336426,-0.388399870779023
22030,-48.8674329245578,-0.389043167912873
22031,-48.859269415473,-0.389686465046724
22032,-48.8511059063882,-0.390329762180574
22033,-48.8429423973034,-0.390973059314425
22034,-48.8347788882186,-0.391616356448276
22035,-48.8266206795479,-0.392259235901307
22036,-48.821688819519,-0.392647874094533
22037,-48.8199833081321,-0.392782271027953
22038,-48.8182830971593,-0.392916250280554
22039,-48.8165828861864,-0.393050229533154
22040,-48.8148826752136,-0.393184208785755
22041,-48.8131824642407,-0.393318188038356
22042,-48.8114822532678,-0.393452167290957
22043,-48.809782042295,-0.393586146543557
22044,-48.8080818313221,-0.393720125796158
22045,-48.8063816203493,-0.393854105048759
22046,-48.8046814093764,-0.39398808430136
22047,-48.8029811984036,-0.39412206355396
22048,-48.8012809874307,-0.394256042806561
22049,-48.7995807764578,-0.394390022059162
22050,-48.797880565485,-0.394524001311762
22051,-48.7961803545121,-0.394657980564363
22052,-48.7944801435393,-0.394791959816963
22053,-48.7927799325664,-0.394925939069565
22054,-48.7910797215936,-0.395059918322166
22055,-48.7893795106207,-0.395193897574766
22056,-48.7876792996478,-0.395327876827367
22057,-48.785979088675,-0.395461856079968
22058,-48.7842788777021,-0.395595835332568
22059,-48.7825786667293,-0.395729814585169
22060,-48.7808784557564,-0.39586379383777
22061,-48.7791782447836,-0.395997773090371
22062,-48.7774780338107,-0.396131752342972
22063,-48.7757778228378,-0.396265731595572
22064,-48.774077611865,-0.396399710848173
22065,-48.7723774008921,-0.396533690100774
22066,-48.7706771899193,-0.396667669353374
22067,-48.7689769789464,-0.396801648605975
22068,-48.7672767679736,-0.396935627858576
22069,-48.7655765570007,-0.397069607111176
22070,-48.7638763460278,-0.397203586363777
22071,-48.762176135055,-0.397337565616377
22072,-48.7604759240821,-0.397471544868979
22073,-48.7587757131093,-0.397605524121579
22074,-48.7570755021364,-0.39773950337418
22075,-48.7553752911636,-0.397873482626781
22076,-48.7536750801907,-0.398007461879382
22077,-48.7519748692178,-0.398141441131982
22078,-48.750274658245,-0.398275420384583
22079,-48.7485744472721,-0.398409399637183
22080,-48.7468742362993,-0.398543378889784
22081,-48.7451740253264,-0.398677358142385
22082,-48.7434738143535,-0.398811337394986
22083,-48.7417736033807,-0.398945316647587
22084,-48.7400733924078,-0.399079295900187
22085,-48.738373181435,-0.399213275152788
22086,-48.7366729704621,-0.399347254405389
22087,-48.7349727594893,-0.399481233657989
22088,-48.7332725485164,-0.39961521291059
22089,-48.7315723375436,-0.399749192163191
22090,-48.7298642817246,-0.39988378960179
22091,-48.7233810878908,-0.400394675296676
22092,-48.7121227560421,-0.401281849247851
22093,-48.7008565793473,-0.402169641385023
22094,-48.6895904026525,-0.403057433522196
22095,-48.6783242259577,-0.403945225659369
22096,-48.6670580492629,-0.404833017796542
22097,-48.6557918725681,-0.405720809933714
22098,-48.6445256958733,-0.406608602070887
22099,-48.6332595191785,-0.407496394208059
22100,-48.6219933424837,-0.408384186345232
22101,-48.6107271657889,-0.409271978482405
22102,-48.599460989094,-0.410159770619578
22103,-48.5881948123992,-0.411047562756751
22104,-48.5769286357044,-0.411935354893923
22105,-48.5656624590096,-0.412823147031096
22106,-48.5543962823148,-0.413710939168268
22107,-48.54313010562,-0.414598731305441
22108,-48.5318639289252,-0.415486523442614
22109,-48.5205977522304,-0.416374315579786
22110,-48.5093315755356,-0.417262107716959
22111,-48.4980653988408,-0.418149899854132
22112,-48.486799222146,-0.419037691991304
22113,-48.4755330454512,-0.419925484128477
22114,-48.4642668687564,-0.42081327626565
22115,-48.4530006920616,-0.421701068402823
22116,-48.4417345153668,-0.422588860539995
22117,-48.430468338672,-0.423476652677168
22118,-48.4192021619772,-0.42436444481434
22119,-48.4079359852824,-0.425252236951513
22120,-48.3966698085876,-0.426140029088686
22121,-48.3854036318928,-0.427027821225858
22122,-48.374137455198,-0.427915613363031
22123,-48.3628712785032,-0.428803405500204
22124,-48.3516051018084,-0.429691197637377
22125,-48.3403389251136,-0.430578989774549
22126,-48.3290727484188,-0.431466781911722
22127,-48.317806571724,-0.432354574048895
22128,-48.3065403950292,-0.433242366186067
22129,-48.2952742183344,-0.43413015832324
22130,-48.2840080416396,-0.435017950460413
22131,-48.2727418649448,-0.435905742597585
22132,-48.26147568825,-0.436793534734758
22133,-48.2502095115552,-0.437681326871931
22134,-48.2389433348604,-0.438569119009104
22135,-48.2276771581656,-0.439456911146276
22136,-48.2164109814708,-0.440344703283449
22137,-48.205144804776,-0.441232495420622
22138,-48.1938772116317,-0.442120399176202
22139,-48.1817474292748,-0.443076244774388
22140,-48.1687554577051,-0.444100032215183
22141,-48.155762069686,-0.445123931274386
22142,-48.1427686816669,-0.446147830333588
22143,-48.1297752936477,-0.447171729392789
22144,-48.1167819056286,-0.448195628451991
22145,-48.1037885176095,-0.449219527511194
22146,-48.0907951295904,-0.450243426570395
22147,-48.0778017415712,-0.451267325629597
22148,-48.0648083535521,-0.452291224688799
22149,-48.051814965533,-0.453315123748001
22150,-48.0388215775139,-0.454339022807203
22151,-48.0258281894948,-0.455362921866406
22152,-48.0128348014756,-0.456386820925607
22153,-47.9998414134565,-0.457410719984809
22154,-47.9868480254374,-0.458434619044012
22155,-47.9738546374183,-0.459458518103213
22156,-47.9608612493991,-0.460482417162416
22157,-47.94786786138,-0.461506316221617
22158,-47.9348744733609,-0.462530215280819
22159,-47.9218810853418,-0.463554114340021
22160,-47.9088876973226,-0.464578013399224
22161,-47.8958943093035,-0.465601912458425
22162,-47.8829009212844,-0.466625811517627
22163,-47.8699075332653,-0.467649710576829
22164,-47.8569141452462,-0.468673609636031
22165,-47.843920757227,-0.469697508695233
22166,-47.8309273692079,-0.470721407754435
22167,-47.8179339811888,-0.471745306813637
22168,-47.8049405931697,-0.472769205872839
22169,-47.7919472051505,-0.473793104932041
22170,-47.7789538171314,-0.474817003991243
22171,-47.7659604291123,-0.475840903050445
22172,-47.7529670410932,-0.476864802109647
22173,-47.739973653074,-0.477888701168849
22174,-47.7269802650549,-0.478912600228051
22175,-47.7139868770358,-0.479936499287253
22176,-47.7009934890167,-0.480960398346455
22177,-47.6880001009976,-0.481984297405657
22178,-47.6750067129784,-0.483008196464859
22179,-47.6620133249593,-0.484032095524061
22180,-47.6490199369402,-0.485055994583263
22181,-47.6360265489211,-0.486079893642465
22182,-47.623033160902,-0.487103792701667
22183,-47.6100397728828,-0.488127691760869
22184,-47.5970463848637,-0.489151590820071
22185,-47.5840529968446,-0.490175489879273
22186,-47.5710770859007,-0.49119801171793
22187,-47.568739426551,-0.491382222887906
22188,-47.5770400187953,-0.490728123389202
22189,-47.5853580881149,-0.490072646669952
22190,-47.5936761574345,-0.489417169950702
22191,-47.6019942267541,-0.488761693231451
22192,-47.6103122960737,-0.488106216512202
22193,-47.6186303653933,-0.487450739792951
22194,-47.6269484347129,-0.486795263073701
22195,-47.6352665040325,-0.486139786354451
22196,-47.6435845733521,-0.485484309635202
22197,-47.6519026426717,-0.484828832915951
22198,-47.6602207119913,-0.484173356196701
22199,-47.6685387813109,-0.483517879477451
22200,-47.6768568506305,-0.482862402758201
22201,-47.6851749199501,-0.482206926038951
22202,-47.6934929892697,-0.481551449319701
22203,-47.7018110585893,-0.480895972600451
22204,-47.7101291279089,-0.480240495881201
22205,-47.7184471972285,-0.479585019161951
22206,-47.7267652665481,-0.478929542442701
22207,-47.7350833358677,-0.478274065723451
22208,-47.7434014051873,-0.477618589004201
22209,-47.7517194745069,-0.47696311228495
22210,-47.7600375438265,-0.4763076355657
22211,-47.7683556131461,-0.47565215884645
22212,-47.7766736824657,-0.4749966821272
22213,-47.7849917517853,-0.47434120540795
22214,-47.7933098211049,-0.4736857286887
22215,-47.8016278904245,-0.47303025196945
22216,-47.8099459597441,-0.4723747752502
22217,-47.8182640290637,-0.47171929853095
22218,-47.8265820983834,-0.4710638218117
22219,-47.834900167703,-0.47040834509245
22220,-47.8432182370226,-0.4697528683732
22221,-47.8515363063422,-0.46909739165395
22222,-47.8598543756618,-0.4684419149347
22223,-47.8681724449814,-0.46778643821545
22224,-47.876490514301,-0.4671309614962
22225,-47.8848085836206,-0.46647548477695
22226,-47.8931266529402,-0.4658200080577
22227,-47.9014447222598,-0.46516453133845
22228,-47.9097627915794,-0.4645090546192
22229,-47.918080860899,-0.463853577899949
22230,-47.9263989302186,-0.463198101180699
22231,-47.9347169995382,-0.462542624461449
22232,-47.9430350688578,-0.461887147742199
22233,-47.9513531381774,-0.461231671022949
22234,-47.959671207497,-0.460576194303699
22235,-47.9679892768166,-0.459920717584449
22236,-47.9763073461362,-0.459265240865199
22237,-47.9846254154558,-0.458609764145949
22238,-47.9929434847754,-0.457954287426699
22239,-48.001261554095,-0.457298810707449
22240,-48.0095796234146,-0.456643333988199
22241,-48.0178976927342,-0.455987857268949
22242,-48.0262157620538,-0.455332380549699
22243,-48.0345338313734,-0.454676903830449
22244,-48.042851900693,-0.454021427111199
22245,-48.0511699700126,-0.453365950391949
22246,-48.0594880393322,-0.452710473672698
22247,-48.0678061086518,-0.452054996953448
22248,-48.0761241779714,-0.451399520234198
22249,-48.084442247291,-0.450744043514948
22250,-48.0927603166106,-0.450088566795698
22251,-48.1010860712488,-0.449432484461468
22252,-48.1140898598865,-0.44840776581744
22253,-48.131771682524,-0.447014410863615
22254,-48.1494611904799,-0.445620450294809
22255,-48.1671506984359,-0.444226489726003
22256,-48.1848402063918,-0.442832529157197
22257,-48.2025297143478,-0.441438568588392
22258,-48.2202192223037,-0.440044608019586
22259,-48.2379087302597,-0.438650647450781
22260,-48.2555982382156,-0.437256686881975
22261,-48.2732877461716,-0.435862726313169
22262,-48.2909772541276,-0.434468765744363
22263,-48.3086667620835,-0.433074805175558
22264,-48.3263562700395,-0.431680844606752
22265,-48.3440457779954,-0.430286884037946
22266,-48.3617352859514,-0.428892923469141
22267,-48.3794247939073,-0.427498962900335
22268,-48.3971143018633,-0.426105002331529
22269,-48.4148038098193,-0.424711041762724
22270,-48.4324933177752,-0.423317081193918
22271,-48.4501828257312,-0.421923120625112
22272,-48.4678723336871,-0.420529160056306
22273,-48.4855618416431,-0.419135199487501
22274,-48.503251349599,-0.417741238918695
22275,-48.520940857555,-0.416347278349889
22276,-48.538630365511,-0.414953317781083
22277,-48.5563198734669,-0.413559357212278
22278,-48.5740093814229,-0.412165396643472
22279,-48.5916988893788,-0.410771436074666
22280,-48.6093883973348,-0.40937747550586
22281,-48.6270779052907,-0.407983514937054
22282,-48.6447674132467,-0.406589554368249
22283,-48.6624569212026,-0.405195593799443
22284,-48.6801464291586,-0.403801633230638
22285,-48.6978359371146,-0.402407672661832
22286,-48.7155254450705,-0.401013712093026
22287,-48.7332149530265,-0.399619751524221
22288,-48.7509044609824,-0.398225790955415
22289,-48.7685939689384,-0.396831830386609
22290,-48.7862834768943,-0.395437869817803
22291,-48.8039729848503,-0.394043909248998
22292,-48.8216624928062,-0.392649948680192
22293,-48.8393520007622,-0.391255988111386
22294,-48.8570415087182,-0.38986202754258
22295,-48.8747310166741,-0.388468066973775
22296,-48.8924205246301,-0.387074106404969
22297,-48.910110032586,-0.385680145836163
22298,-48.9277939805772,-0.384286623401178
22299,-48.9420935920242,-0.38315979191689
22300,-48.953008866927,-0.382299651383298
22301,-48.963918581865,-0.381439948983527
22302,-48.974828296803,-0.380580246583756
22303,-48.985738011741,-0.379720544183986
22304,-48.996647726679,-0.378860841784215
22305,-49.007557441617,-0.378001139384444
22306,-49.0184671565551,-0.377141436984673
22307,-49.0293768714931,-0.376281734584902
22308,-49.0402865864311,-0.375422032185131
22309,-49.0511963013691,-0.374562329785361
22310,-49.0621060163071,-0.37370262738559
22311,-49.0730157312451,-0.372842924985819
22312,-49.0839254461831,-0.371983222586048
22313,-49.0948351611212,-0.371123520186277
22314,-49.1057448760592,-0.370263817786507
22315,-49.1166545909972,-0.369404115386735
22316,-49.1275643059352,-0.368544412986964
22317,-49.1384740208732,-0.367684710587194
22318,-49.1493837358112,-0.366825008187423
22319,-49.1602934507492,-0.365965305787652
22320,-49.1712031656873,-0.365105603387881
22321,-49.1821128806253,-0.364245900988111
22322,-49.1930225955633,-0.363386198588339
22323,-49.2039323105013,-0.362526496188569
22324,-49.2148420254393,-0.361666793788798
22325,-49.2257517403773,-0.360807091389027
22326,-49.2366614553153,-0.359947388989257
22327,-49.2475711702533,-0.359087686589485
22328,-49.2584808851914,-0.358227984189715
22329,-49.2693906001294,-0.357368281789944
22330,-49.2803003150674,-0.356508579390173
22331,-49.2912100300054,-0.355648876990402
22332,-49.3021197449434,-0.354789174590631
22333,-49.3130294598814,-0.353929472190861
22334,-49.3239391748194,-0.35306976979109
22335,-49.3348488897574,-0.352210067391319
22336,-49.3457586046955,-0.351350364991548
22337,-49.3566683196335,-0.350490662591777
22338,-49.3675780345715,-0.349630960192006
22339,-49.3784877495095,-0.348771257792235
22340,-49.3893974644475,-0.347911555392465
22341,-49.4003071793855,-0.347051852992694
22342,-49.4112168943235,-0.346192150592923
22343,-49.4221266092616,-0.345332448193152
22344,-49.4330363241996,-0.344472745793381
22345,-49.4439460391376,-0.343613043393611
22346,-49.4548557540756,-0.34275334099384
22347,-49.4657654690136,-0.341893638594069
22348,-49.4766751839516,-0.341033936194298
22349,-49.4875848988896,-0.340174233794527
22350,-49.4984946138276,-0.339314531394757
22351,-49.5094043287657,-0.338454828994985
22352,-49.5203140437037,-0.337595126595215
22353,-49.5312237586417,-0.336735424195444
22354,-49.5421334735797,-0.335875721795673
22355,-49.5530431885177,-0.335016019395902
22356,-49.5639529034557,-0.334156316996131
22357,-49.5748626183937,-0.333296614596361
22358,-49.5857723333317,-0.33243691219659
22359,-49.5966652009758,-0.331578537389621
22360,-49.5973031633346,-0.331528264969678
22361,-49.5876862204081,-0.332286094936761
22362,-49.5780524301877,-0.333045252496648
22363,-49.5684186399673,-0.333804410056534
22364,-49.5587848497468,-0.33456356761642
22365,-49.5491510595264,-0.335322725176307
22366,-49.539517269306,-0.336081882736193
22367,-49.5298834790855,-0.336841040296079
22368,-49.5202496888651,-0.337600197855965
22369,-49.5106158986447,-0.338359355415852
22370,-49.5009821084242,-0.339118512975738
22371,-49.4913483182038,-0.339877670535624
22372,-49.4817145279833,-0.34063682809551
22373,-49.4720807377629,-0.341395985655396
22374,-49.4624469475425,-0.342155143215282
22375,-49.452813157322,-0.342914300775169
22376,-49.4431793671016,-0.343673458335055
22377,-49.4335455768812,-0.344432615894941
22378,-49.4239117866607,-0.345191773454827
22379,-49.4142779964403,-0.345950931014714
22380,-49.4046442062199,-0.3467100885746
22381,-49.3950104159994,-0.347469246134486
22382,-49.385376625779,-0.348228403694373
22383,-49.3757428355586,-0.348987561254259
22384,-49.3661090453381,-0.349746718814145
22385,-49.3564752551177,-0.350505876374031
22386,-49.3468414648973,-0.351265033933917
22387,-49.3372076746768,-0.352024191493803
22388,-49.3275738844564,-0.352783349053689
22389,-49.317940094236,-0.353542506613576
22390,-49.3083063040155,-0.354301664173462
22391,-49.2986725137951,-0.355060821733349
22392,-49.2890387235747,-0.355819979293235
22393,-49.2794049333542,-0.356579136853121
22394,-49.2697711431338,-0.357338294413007
22395,-49.2601373529134,-0.358097451972893
22396,-49.2505035626929,-0.35885660953278
22397,-49.2408697724725,-0.359615767092666
22398,-49.231235982252,-0.360374924652552
22399,-49.2216021920316,-0.361134082212438
22400,-49.2119684018112,-0.361893239772324
22401,-49.2023346115908,-0.36265239733221
22402,-49.1927008213703,-0.363411554892098
22403,-49.1830670311499,-0.364170712451983
22404,-49.1734332409294,-0.364929870011869
22405,-49.163799450709,-0.365689027571756
22406,-49.1541656604886,-0.366448185131642
22407,-49.1445318702681,-0.367207342691528
22408,-49.1348980800477,-0.367966500251414
22409,-49.1252642898273,-0.368725657811301
22410,-49.1156304996068,-0.369484815371187
